# Exported from the Chinese client item sheet on 2026-08-03.
# SeriesKey|JobKey|StageKey|Item.RowId|ItemName
# Elegant Weapons exported from the Chinese client item sheet on 2026-08-03.
manderville|rpr|manderville-amazing|39162|曼德维尔惊异镰刀
manderville|brd|manderville-amazing|39148|曼德维尔惊异琴弓
manderville|mch|manderville-amazing|39151|曼德维尔惊异左轮枪
manderville|dnc|manderville-amazing|39160|曼德维尔惊异圆月轮
manderville|blm|manderville-amazing|39153|曼德维尔惊异法杖
manderville|smn|manderville-amazing|39154|曼德维尔惊异魔导书
manderville|rdm|manderville-amazing|39158|曼德维尔惊异刺剑
manderville|pld|manderville-majestic|39920|曼德维尔威严之剑
manderville|pld|manderville-majestic|39939|曼德维尔威严盾
manderville|war|manderville-majestic|39922|曼德维尔威严巨斧
manderville|drk|manderville-majestic|39926|曼德维尔威严巨剑
manderville|gnb|manderville-majestic|39935|曼德维尔威严刺刀
manderville|whm|manderville-majestic|39928|曼德维尔威严幻杖
manderville|sch|manderville-majestic|39931|曼德维尔威严魔导典
manderville|ast|manderville-majestic|39932|曼德维尔威严太阳仪
manderville|sge|manderville-majestic|39937|曼德维尔威严飞翼
manderville|mnk|manderville-majestic|39921|曼德维尔威严之拳
manderville|drg|manderville-majestic|39923|曼德维尔威严长枪
manderville|nin|manderville-majestic|39925|曼德维尔威严匕首
manderville|sam|manderville-majestic|39933|曼德维尔威严武士刀
manderville|rpr|manderville-majestic|39938|曼德维尔威严战镰
manderville|brd|manderville-majestic|39924|曼德维尔威严琴弓
manderville|mch|manderville-majestic|39927|曼德维尔威严手枪
manderville|dnc|manderville-majestic|39936|曼德维尔威严圆月轮
manderville|blm|manderville-majestic|39929|曼德维尔威严咒杖
manderville|smn|manderville-majestic|39930|曼德维尔威严魔导书
manderville|rdm|manderville-majestic|39934|曼德维尔威严重刺剑
manderville|pld|manderville-complete|40932|曼德维尔盈满弯刃刀
manderville|pld|manderville-complete|40951|曼德维尔盈满鸢盾
manderville|war|manderville-complete|40934|曼德维尔盈满战斧
manderville|drk|manderville-complete|40938|曼德维尔盈满巨剑
manderville|gnb|manderville-complete|40947|曼德维尔盈满枪刃
manderville|whm|manderville-complete|40940|曼德维尔盈满牧杖
manderville|sch|manderville-complete|40943|曼德维尔盈满魔导典
manderville|ast|manderville-complete|40944|曼德维尔盈满黄道仪
manderville|sge|manderville-complete|40949|曼德维尔盈满飞翼
manderville|mnk|manderville-complete|40933|曼德维尔盈满之拳
manderville|drg|manderville-complete|40935|曼德维尔盈满三尖枪
manderville|nin|manderville-complete|40937|曼德维尔盈满匕首
manderville|sam|manderville-complete|40945|曼德维尔盈满武士刀
manderville|rpr|manderville-complete|40950|曼德维尔盈满扎戈斧镰
manderville|brd|manderville-complete|40936|曼德维尔盈满复合弓
manderville|mch|manderville-complete|40939|曼德维尔盈满左轮枪
manderville|dnc|manderville-complete|40948|曼德维尔盈满圆月轮
manderville|blm|manderville-complete|40941|曼德维尔盈满法杖
manderville|smn|manderville-complete|40942|曼德维尔盈满魔导书
manderville|rdm|manderville-complete|40946|曼德维尔盈满刺剑
skysteel|crp|skysteel-base|29612|天钢手锯
skysteel|bsm|skysteel-base|29613|天钢横头锤
skysteel|arm|skysteel-base|29614|天钢圆头锤
skysteel|gsm|skysteel-base|29615|天钢工艺锤
skysteel|ltw|skysteel-base|29616|天钢圆革刀
skysteel|wvr|skysteel-base|29617|天钢缝针
skysteel|alc|skysteel-base|29618|天钢蒸馏器
skysteel|cul|skysteel-base|29619|天钢煎锅
skysteel|min|skysteel-base|29621|天钢鹤嘴锄
skysteel|btn|skysteel-base|29620|天钢手斧
skysteel|fsh|skysteel-base|29622|天钢钓竿
skysteel|crp|skysteel-plus-one|29623|天钢手锯+1
skysteel|bsm|skysteel-plus-one|29624|天钢横头锤+1
skysteel|arm|skysteel-plus-one|29625|天钢圆头锤+1
skysteel|gsm|skysteel-plus-one|29626|天钢工艺锤+1
skysteel|ltw|skysteel-plus-one|29627|天钢圆革刀+1
skysteel|wvr|skysteel-plus-one|29628|天钢缝针+1
skysteel|alc|skysteel-plus-one|29629|天钢蒸馏器+1
skysteel|cul|skysteel-plus-one|29630|天钢煎锅+1
skysteel|min|skysteel-plus-one|29632|天钢鹤嘴锄+1
skysteel|btn|skysteel-plus-one|29631|天钢手斧+1
skysteel|fsh|skysteel-plus-one|29633|天钢钓竿+1
skysteel|crp|skysteel-dragonsung|29634|龙诗手锯
skysteel|bsm|skysteel-dragonsung|29635|龙诗横头锤
skysteel|arm|skysteel-dragonsung|29636|龙诗圆头锤
skysteel|gsm|skysteel-dragonsung|29637|龙诗工艺锤
skysteel|ltw|skysteel-dragonsung|29638|龙诗圆革刀
skysteel|wvr|skysteel-dragonsung|29639|龙诗缝针
skysteel|alc|skysteel-dragonsung|29640|龙诗蒸馏器
skysteel|cul|skysteel-dragonsung|29641|龙诗煎锅
skysteel|min|skysteel-dragonsung|29643|龙诗鹤嘴锄
skysteel|btn|skysteel-dragonsung|29642|龙诗手斧
skysteel|fsh|skysteel-dragonsung|29644|龙诗钓竿
skysteel|crp|skysteel-augmented-dragonsung|30282|改良型龙诗手锯
skysteel|bsm|skysteel-augmented-dragonsung|30283|改良型龙诗横头锤
skysteel|arm|skysteel-augmented-dragonsung|30284|改良型龙诗圆头锤
skysteel|gsm|skysteel-augmented-dragonsung|30285|改良型龙诗工艺锤
skysteel|ltw|skysteel-augmented-dragonsung|30286|改良型龙诗圆革刀
skysteel|wvr|skysteel-augmented-dragonsung|30287|改良型龙诗缝针
skysteel|alc|skysteel-augmented-dragonsung|30288|改良型龙诗蒸馏器
skysteel|cul|skysteel-augmented-dragonsung|30289|改良型龙诗煎锅
skysteel|min|skysteel-augmented-dragonsung|30291|改良型龙诗鹤嘴锄
skysteel|btn|skysteel-augmented-dragonsung|30290|改良型龙诗手斧
skysteel|fsh|skysteel-augmented-dragonsung|30292|改良型龙诗钓竿
skysteel|crp|skysteel-skysung|30293|天诗手锯
skysteel|bsm|skysteel-skysung|30294|天诗横头锤
skysteel|arm|skysteel-skysung|30295|天诗圆头锤
skysteel|gsm|skysteel-skysung|30296|天诗工艺锤
skysteel|ltw|skysteel-skysung|30297|天诗圆革刀
skysteel|wvr|skysteel-skysung|30298|天诗缝针
skysteel|alc|skysteel-skysung|30299|天诗蒸馏器
skysteel|cul|skysteel-skysung|30300|天诗煎锅
skysteel|min|skysteel-skysung|30302|天诗鹤嘴锄
skysteel|btn|skysteel-skysung|30301|天诗手斧
skysteel|fsh|skysteel-skysung|30303|天诗钓竿
skysteel|crp|skysteel-skybuilders|31714|天工手锯
skysteel|bsm|skysteel-skybuilders|31715|天工横头锤
skysteel|arm|skysteel-skybuilders|31716|天工圆头锤
skysteel|gsm|skysteel-skybuilders|31717|天工工艺锤
skysteel|ltw|skysteel-skybuilders|31718|天工圆革刀
skysteel|wvr|skysteel-skybuilders|31719|天工缝针
skysteel|alc|skysteel-skybuilders|31720|天工蒸馏器
skysteel|cul|skysteel-skybuilders|31721|天工煎锅
skysteel|min|skysteel-skybuilders|31723|天工鹤嘴锄
skysteel|btn|skysteel-skybuilders|31722|天工手斧
skysteel|fsh|skysteel-skybuilders|31724|天工钓竿
splendorous|crp|splendorous-base|38715|卓越手锯
splendorous|bsm|splendorous-base|38716|卓越横头锤
splendorous|arm|splendorous-base|38717|卓越圆头锤
splendorous|gsm|splendorous-base|38718|卓越工艺锤
splendorous|ltw|splendorous-base|38719|卓越圆革刀
splendorous|wvr|splendorous-base|38720|卓越缝针
splendorous|alc|splendorous-base|38721|卓越蒸馏器
splendorous|cul|splendorous-base|38722|卓越煎锅
splendorous|min|splendorous-base|38723|卓越鹤嘴锄
splendorous|btn|splendorous-base|38724|卓越手斧
splendorous|fsh|splendorous-base|38725|卓越钓竿
splendorous|crp|splendorous-augmented|38726|改良型卓越手锯
splendorous|bsm|splendorous-augmented|38727|改良型卓越横头锤
splendorous|arm|splendorous-augmented|38728|改良型卓越圆头锤
splendorous|gsm|splendorous-augmented|38729|改良型卓越工艺锤
splendorous|ltw|splendorous-augmented|38730|改良型卓越圆革刀
splendorous|wvr|splendorous-augmented|38731|改良型卓越缝针
splendorous|alc|splendorous-augmented|38732|改良型卓越蒸馏器
splendorous|cul|splendorous-augmented|38733|改良型卓越煎锅
splendorous|min|splendorous-augmented|38734|改良型卓越鹤嘴锄
splendorous|btn|splendorous-augmented|38735|改良型卓越手斧
splendorous|fsh|splendorous-augmented|38736|改良型卓越钓竿
splendorous|crp|splendorous-crystalline|38737|水晶手锯
splendorous|bsm|splendorous-crystalline|38738|水晶横头锤
splendorous|arm|splendorous-crystalline|38739|水晶圆头锤
splendorous|gsm|splendorous-crystalline|38740|水晶工艺锤
splendorous|ltw|splendorous-crystalline|38741|水晶圆革刀
splendorous|wvr|splendorous-crystalline|38742|水晶缝针
splendorous|alc|splendorous-crystalline|38743|水晶蒸馏器
splendorous|cul|splendorous-crystalline|38744|水晶煎锅
splendorous|min|splendorous-crystalline|38745|水晶鹤嘴锄
splendorous|btn|splendorous-crystalline|38746|水晶手斧
splendorous|fsh|splendorous-crystalline|38747|水晶钓竿
splendorous|crp|splendorous-chora-zoi|39732|乔菈水晶手锯
splendorous|bsm|splendorous-chora-zoi|39733|乔菈水晶横头锤
splendorous|arm|splendorous-chora-zoi|39734|乔菈水晶圆头锤
splendorous|gsm|splendorous-chora-zoi|39735|乔菈水晶工艺锤
splendorous|ltw|splendorous-chora-zoi|39736|乔菈水晶圆革刀
splendorous|wvr|splendorous-chora-zoi|39737|乔菈水晶缝针
splendorous|alc|splendorous-chora-zoi|39738|乔菈水晶蒸馏器
splendorous|cul|splendorous-chora-zoi|39739|乔菈水晶煎锅
splendorous|min|splendorous-chora-zoi|39740|乔菈水晶鹤嘴锄
splendorous|btn|splendorous-chora-zoi|39741|乔菈水晶手斧
splendorous|fsh|splendorous-chora-zoi|39742|乔菈水晶钓竿
splendorous|crp|splendorous-brilliant|39743|乔菈卓绝手锯
splendorous|bsm|splendorous-brilliant|39744|乔菈卓绝横头锤
splendorous|arm|splendorous-brilliant|39745|乔菈卓绝圆头锤
splendorous|gsm|splendorous-brilliant|39746|乔菈卓绝工艺锤
splendorous|ltw|splendorous-brilliant|39747|乔菈卓绝圆革刀
splendorous|wvr|splendorous-brilliant|39748|乔菈卓绝缝针
splendorous|alc|splendorous-brilliant|39749|乔菈卓绝蒸馏器
splendorous|cul|splendorous-brilliant|39750|乔菈卓绝煎锅
splendorous|min|splendorous-brilliant|39751|乔菈卓绝鹤嘴锄
splendorous|btn|splendorous-brilliant|39752|乔菈卓绝手斧
splendorous|fsh|splendorous-brilliant|39753|乔菈卓绝钓竿
splendorous|crp|splendorous-vrandtic|41180|诺弗兰特远见手锯
splendorous|bsm|splendorous-vrandtic|41181|诺弗兰特远见横头锤
splendorous|arm|splendorous-vrandtic|41182|诺弗兰特远见圆头锤
splendorous|gsm|splendorous-vrandtic|41183|诺弗兰特远见工艺锤
splendorous|ltw|splendorous-vrandtic|41184|诺弗兰特远见圆革刀
splendorous|wvr|splendorous-vrandtic|41185|诺弗兰特远见缝针
splendorous|alc|splendorous-vrandtic|41186|诺弗兰特远见蒸馏器
splendorous|cul|splendorous-vrandtic|41187|诺弗兰特远见平底锅
splendorous|min|splendorous-vrandtic|41188|诺弗兰特远见鹤嘴锄
splendorous|btn|splendorous-vrandtic|41189|诺弗兰特远见手斧
splendorous|fsh|splendorous-vrandtic|41190|诺弗兰特远见钓竿
splendorous|crp|splendorous-lodestar|41191|领航星手锯
splendorous|bsm|splendorous-lodestar|41192|领航星横头锤
splendorous|arm|splendorous-lodestar|41193|领航星圆头锤
splendorous|gsm|splendorous-lodestar|41194|领航星工艺锤
splendorous|ltw|splendorous-lodestar|41195|领航星圆革刀
splendorous|wvr|splendorous-lodestar|41196|领航星缝针
splendorous|alc|splendorous-lodestar|41197|领航星蒸馏器
splendorous|cul|splendorous-lodestar|41198|领航星平底锅
splendorous|min|splendorous-lodestar|41199|领航星鹤嘴锄
splendorous|btn|splendorous-lodestar|41200|领航星手斧
splendorous|fsh|splendorous-lodestar|41201|领航星钓竿
cosmic|crp|cosmic-base|45679|宇宙手锯
cosmic|bsm|cosmic-base|45680|宇宙横头锤
cosmic|arm|cosmic-base|45681|宇宙圆头锤
cosmic|gsm|cosmic-base|45682|宇宙工艺锤
cosmic|ltw|cosmic-base|45683|宇宙圆革刀
cosmic|wvr|cosmic-base|45684|宇宙缝针
cosmic|alc|cosmic-base|45685|宇宙蒸馏器
cosmic|cul|cosmic-base|45686|宇宙煎锅
cosmic|min|cosmic-base|45687|宇宙鹤嘴锄
cosmic|btn|cosmic-base|45688|宇宙手斧
cosmic|fsh|cosmic-base|45689|宇宙钓竿
cosmic|crp|cosmic-spacious|49053|太空手锯
cosmic|bsm|cosmic-spacious|49054|太空横头锤
cosmic|arm|cosmic-spacious|49055|太空圆头锤
cosmic|gsm|cosmic-spacious|49056|太空工艺锤
cosmic|ltw|cosmic-spacious|49057|太空圆革刀
cosmic|wvr|cosmic-spacious|49058|太空缝针
cosmic|alc|cosmic-spacious|49059|太空蒸馏器
cosmic|cul|cosmic-spacious|49060|太空煎锅
cosmic|min|cosmic-spacious|49061|太空鹤嘴锄
cosmic|btn|cosmic-spacious|49062|太空手斧
cosmic|fsh|cosmic-spacious|49063|太空钓竿
cosmic|crp|cosmic-hyperspatial|49148|超空间手锯
cosmic|bsm|cosmic-hyperspatial|49149|超空间横头锤
cosmic|arm|cosmic-hyperspatial|49150|超空间圆头锤
cosmic|gsm|cosmic-hyperspatial|49151|超空间工艺锤
cosmic|ltw|cosmic-hyperspatial|49152|超空间圆革刀
cosmic|wvr|cosmic-hyperspatial|49153|超空间缝针
cosmic|alc|cosmic-hyperspatial|49154|超空间蒸馏器
cosmic|cul|cosmic-hyperspatial|49155|超空间煎锅
cosmic|min|cosmic-hyperspatial|49156|超空间鹤嘴锄
cosmic|btn|cosmic-hyperspatial|49157|超空间手斧
cosmic|fsh|cosmic-hyperspatial|49158|超空间钓竿
cosmic|crp|cosmic-stellar|51778|群星手锯
cosmic|bsm|cosmic-stellar|51779|群星横头锤
cosmic|arm|cosmic-stellar|51780|群星圆头锤
cosmic|gsm|cosmic-stellar|51781|群星工艺锤
cosmic|ltw|cosmic-stellar|51782|群星圆革刀
cosmic|wvr|cosmic-stellar|51783|群星缝针
cosmic|alc|cosmic-stellar|51784|群星蒸馏器
cosmic|cul|cosmic-stellar|51785|群星煎锅
cosmic|min|cosmic-stellar|51786|群星鹤嘴锄
cosmic|btn|cosmic-stellar|51787|群星手斧
cosmic|fsh|cosmic-stellar|51788|群星钓竿
ultimate|pld|ultimate-ucob|20959|绝境龙神剑
ultimate|pld|ultimate-ucob|20974|绝境龙神盾
ultimate|mnk|ultimate-ucob|20960|绝境龙神爪
ultimate|war|ultimate-ucob|20961|绝境龙神斧
ultimate|drg|ultimate-ucob|20962|绝境龙神枪
ultimate|brd|ultimate-ucob|20963|绝境龙神弓
ultimate|nin|ultimate-ucob|20964|绝境龙神匕首
ultimate|drk|ultimate-ucob|20965|绝境龙神大剑
ultimate|mch|ultimate-ucob|20966|绝境龙神手炮
ultimate|whm|ultimate-ucob|20967|绝境龙神牧杖
ultimate|blm|ultimate-ucob|20968|绝境龙神长杖
ultimate|smn|ultimate-ucob|20969|绝境龙神书
ultimate|sch|ultimate-ucob|20970|绝境龙神典
ultimate|ast|ultimate-ucob|20971|绝境龙神黄道仪
ultimate|sam|ultimate-ucob|20972|绝境龙神刀
ultimate|rdm|ultimate-ucob|20973|绝境龙神刺剑
ultimate|pld|ultimate-uwu|22868|无锋剑柯塔纳·究极
ultimate|pld|ultimate-uwu|22883|神圣盾·究极
ultimate|mnk|ultimate-uwu|22869|释法来·究极
ultimate|war|ultimate-uwu|22870|勇悍斧·究极
ultimate|drg|ultimate-uwu|22871|穿心枪盖博尔格·究极
ultimate|brd|ultimate-uwu|22872|月神之弓·究极
ultimate|nin|ultimate-uwu|22873|吉光·究极
ultimate|drk|ultimate-uwu|22874|死亡使者·究极
ultimate|mch|ultimate-uwu|22875|费迪南德·究极
ultimate|whm|ultimate-uwu|22876|酒神杖·究极
ultimate|blm|ultimate-uwu|22877|星尘杖·究极
ultimate|smn|ultimate-uwu|22878|绿瞳列传·究极
ultimate|sch|ultimate-uwu|22879|万辞全书·究极
ultimate|ast|ultimate-uwu|22880|天宇星象·究极
ultimate|sam|ultimate-uwu|22881|天座·究极
ultimate|rdm|ultimate-uwu|22882|刺针·究极
ultimate|pld|ultimate-tea|28289|绝境全能剑阿尔玛斯
ultimate|pld|ultimate-tea|28306|绝境安喀勒盾
ultimate|mnk|ultimate-tea|28290|绝境军神护拳
ultimate|war|ultimate-tea|28291|绝境天雷神斧
ultimate|drg|ultimate-tea|28292|绝境先锋枪隆格米安特
ultimate|brd|ultimate-tea|28293|绝境甘狄拔神弓
ultimate|nin|ultimate-tea|28294|绝境神无
ultimate|drk|ultimate-tea|28295|绝境诺统
ultimate|mch|ultimate-tea|28296|绝境末日
ultimate|whm|ultimate-tea|28297|绝境天威杖
ultimate|blm|ultimate-tea|28298|绝境无尽魔源杖
ultimate|smn|ultimate-tea|28299|绝境巨龙之书
ultimate|sch|ultimate-tea|28300|绝境星象四书
ultimate|ast|ultimate-tea|28301|绝境天津四天仪
ultimate|sam|ultimate-tea|28302|绝境噬骨
ultimate|rdm|ultimate-tea|28303|绝境灵慧刺剑
ultimate|gnb|ultimate-tea|28304|绝境无序
ultimate|dnc|ultimate-tea|28305|绝境锻造神环刃
ultimate|pld|ultimate-dsr|36943|绝境苍穹之剑
ultimate|pld|ultimate-dsr|36962|绝境苍穹之盾
ultimate|mnk|ultimate-dsr|36944|绝境苍穹之拳
ultimate|war|ultimate-dsr|36945|绝境苍穹之斧
ultimate|drg|ultimate-dsr|36946|绝境苍穹之戟
ultimate|brd|ultimate-dsr|36947|绝境苍穹之弓
ultimate|nin|ultimate-dsr|36948|绝境苍穹之刀
ultimate|drk|ultimate-dsr|36949|绝境苍穹之大剑
ultimate|mch|ultimate-dsr|36950|绝境苍穹之火
ultimate|whm|ultimate-dsr|36951|绝境苍穹之幻杖
ultimate|blm|ultimate-dsr|36952|绝境苍穹之咒杖
ultimate|smn|ultimate-dsr|36953|绝境苍穹之书
ultimate|sch|ultimate-dsr|36954|绝境苍穹之典
ultimate|ast|ultimate-dsr|36955|绝境苍穹之仪
ultimate|sam|ultimate-dsr|36956|绝境苍穹之太刀
ultimate|rdm|ultimate-dsr|36957|绝境苍穹之刺剑
ultimate|gnb|ultimate-dsr|36958|绝境苍穹之枪刃
ultimate|dnc|ultimate-dsr|36959|绝境苍穹之战轮
ultimate|sge|ultimate-dsr|36960|绝境苍穹之蛇石针
ultimate|rpr|ultimate-dsr|36961|绝境苍穹之夺命镰
ultimate|pld|ultimate-top|39164|绝境欧米茄长剑
ultimate|pld|ultimate-top|39183|绝境欧米茄鸢盾
ultimate|mnk|ultimate-top|39165|绝境欧米茄拳套
ultimate|war|ultimate-top|39166|绝境欧米茄战斧
ultimate|drg|ultimate-top|39167|绝境欧米茄三尖枪
ultimate|brd|ultimate-top|39168|绝境欧米茄长弓
ultimate|nin|ultimate-top|39182|绝境欧米茄扎戈斧镰
ultimate|drk|ultimate-top|39170|绝境欧米茄大剑
ultimate|mch|ultimate-top|39171|绝境欧米茄短铳
ultimate|whm|ultimate-top|39172|绝境欧米茄牧杖
ultimate|blm|ultimate-top|39173|绝境欧米茄咒杖
ultimate|smn|ultimate-top|39174|绝境欧米茄魔导书
ultimate|sch|ultimate-top|39175|绝境欧米茄魔导典
ultimate|ast|ultimate-top|39176|绝境欧米茄黄道仪
ultimate|sam|ultimate-top|39177|绝境欧米茄武士刀
ultimate|rdm|ultimate-top|39178|绝境欧米茄小剑
ultimate|gnb|ultimate-top|39179|绝境欧米茄刺刀
ultimate|dnc|ultimate-top|39180|绝境欧米茄圆月轮
ultimate|sge|ultimate-top|39181|绝境欧米茄飞翼
ultimate|rpr|ultimate-top|39169|绝境欧米茄夺命镰
ultimate|vpr|ultimate-top|43642|绝境欧米茄双牙
ultimate|pct|ultimate-top|43663|绝境欧米茄圆笔
ultimate|pld|ultimate-fru|44721|绝境伊甸之晨手半剑
ultimate|pld|ultimate-fru|44742|绝境伊甸之晨步兵盾
ultimate|mnk|ultimate-fru|44722|绝境伊甸之晨圣徒
ultimate|war|ultimate-fru|44723|绝境伊甸之晨战斧
ultimate|drg|ultimate-fru|44724|绝境伊甸之晨战戟
ultimate|brd|ultimate-fru|44725|绝境伊甸之晨骑兵弓
ultimate|nin|ultimate-fru|44730|绝境伊甸之晨左手剑
ultimate|drk|ultimate-fru|44731|绝境伊甸之晨双手剑
ultimate|mch|ultimate-fru|44732|绝境伊甸之晨手枪
ultimate|whm|ultimate-fru|44726|绝境伊甸之晨牧杖
ultimate|blm|ultimate-fru|44727|绝境伊甸之晨法杖
ultimate|smn|ultimate-fru|44728|绝境伊甸之晨魔导书
ultimate|sch|ultimate-fru|44729|绝境伊甸之晨魔导典
ultimate|ast|ultimate-fru|44733|绝境伊甸之晨黄道仪
ultimate|sam|ultimate-fru|44734|绝境伊甸之晨武士刀
ultimate|rdm|ultimate-fru|44735|绝境伊甸之晨刺剑
ultimate|gnb|ultimate-fru|44736|绝境伊甸之晨枪刃
ultimate|dnc|ultimate-fru|44737|绝境伊甸之晨圆月轮
ultimate|sge|ultimate-fru|44739|绝境伊甸之晨振空摆
ultimate|rpr|ultimate-fru|44738|绝境伊甸之晨夺命镰
ultimate|vpr|ultimate-fru|44740|绝境伊甸之晨双牙
ultimate|pct|ultimate-fru|44741|绝境伊甸之晨圆笔
ultimate|pld|ultimate-chaos|52299|帕拉佐钻石剑
ultimate|pld|ultimate-chaos|52320|帕拉佐钻石盾
ultimate|mnk|ultimate-chaos|52300|帕拉佐钻石拳套
ultimate|war|ultimate-chaos|52301|帕拉佐钻石大斧
ultimate|drg|ultimate-chaos|52302|帕拉佐钻石战戟
ultimate|brd|ultimate-chaos|52303|帕拉佐钻石长弓
ultimate|nin|ultimate-chaos|52308|帕拉佐钻石小刀
ultimate|drk|ultimate-chaos|52309|帕拉佐钻石巨剑
ultimate|mch|ultimate-chaos|52310|帕拉佐钻石火枪
ultimate|whm|ultimate-chaos|52304|帕拉佐钻石幻杖
ultimate|blm|ultimate-chaos|52305|帕拉佐钻石咒杖
ultimate|smn|ultimate-chaos|52306|帕拉佐钻石魔导书
ultimate|sch|ultimate-chaos|52307|帕拉佐钻石魔导典
ultimate|ast|ultimate-chaos|52311|帕拉佐钻石六分仪
ultimate|sam|ultimate-chaos|52312|帕拉佐钻石刀
ultimate|rdm|ultimate-chaos|52313|帕拉佐钻石细剑
ultimate|gnb|ultimate-chaos|52314|帕拉佐钻石刺刀
ultimate|dnc|ultimate-chaos|52315|帕拉佐钻石圆月轮
ultimate|sge|ultimate-chaos|52317|帕拉佐钻石飞翼
ultimate|rpr|ultimate-chaos|52316|帕拉佐钻石战镰
ultimate|vpr|ultimate-chaos|52318|帕拉佐钻石双军刀
ultimate|pct|ultimate-chaos|52319|帕拉佐钻石扇形笔
